,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[0, 43]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,872.294,935.156,1.003
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,871.669,935.156,1.003
"K_uu_weight[0, 47]",0.0,0.001,0.0,0.001,0.0,0.0,871.463,935.156,1.003
"K_uu_weight[0, 48]",0.0,0.0,0.0,0.0,0.0,0.0,871.85,961.044,1.003
"K_uu_weight[0, 49]",0.0,0.0,0.0,0.0,0.0,0.0,871.283,961.044,1.003
"K_uu_weight[1, 0]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[1, 1]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[1, 2]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[1, 3]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[1, 4]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[1, 5]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[1, 6]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[1, 7]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[1, 8]",0.777,0.39,0.211,1.51,0.011,0.012,1387.166,1434.981,1.003
"K_uu_weight[1, 9]",0.715,0.37,0.174,1.396,0.01,0.012,1317.397,1261.086,1.002
"K_uu_weight[1, 10]",0.652,0.35,0.16,1.315,0.01,0.011,1243.686,1137.655,1.002
"K_uu_weight[1, 11]",0.588,0.329,0.112,1.195,0.009,0.011,1180.972,1124.353,1.002
"K_uu_weight[1, 12]",0.526,0.307,0.089,1.1,0.009,0.01,1125.734,1103.425,1.003
"K_uu_weight[1, 13]",0.466,0.286,0.067,0.999,0.008,0.009,1078.71,1104.321,1.003
"K_uu_weight[1, 14]",0.41,0.264,0.048,0.893,0.008,0.009,1040.802,1105.155,1.003
"K_uu_weight[1, 15]",0.357,0.242,0.033,0.801,0.007,0.008,1008.091,1053.999,1.003
"K_uu_weight[1, 16]",0.308,0.221,0.002,0.693,0.007,0.008,987.182,1016.732,1.004
"K_uu_weight[1, 17]",0.264,0.2,0.006,0.62,0.006,0.007,965.01,1064.698,1.005
"K_uu_weight[1, 18]",0.225,0.18,0.003,0.54,0.005,0.007,948.89,1019.67,1.005
"K_uu_weight[1, 19]",0.19,0.161,0.0,0.471,0.005,0.006,934.559,968.539,1.005
"K_uu_weight[1, 20]",0.159,0.143,0.0,0.401,0.004,0.006,922.275,929.533,1.005
"K_uu_weight[1, 21]",0.133,0.126,0.0,0.348,0.004,0.005,914.007,949.546,1.005
"K_uu_weight[1, 22]",0.11,0.11,0.0,0.303,0.003,0.005,905.625,886.689,1.004
"K_uu_weight[1, 23]",0.09,0.096,0.0,0.257,0.003,0.004,900.14,890.706,1.004
"K_uu_weight[1, 24]",0.074,0.083,0.0,0.218,0.002,0.004,895.39,890.706,1.004
"K_uu_weight[1, 25]",0.06,0.071,0.0,0.185,0.002,0.003,892.208,912.05,1.003
"K_uu_weight[1, 26]",0.049,0.061,0.0,0.157,0.002,0.003,888.796,950.359,1.003
"K_uu_weight[1, 27]",0.039,0.052,0.0,0.13,0.002,0.003,887.481,950.359,1.003
"K_uu_weight[1, 28]",0.031,0.044,0.0,0.108,0.001,0.002,884.089,922.075,1.003
"K_uu_weight[1, 29]",0.025,0.037,0.0,0.087,0.001,0.002,884.194,919.659,1.003
"K_uu_weight[1, 30]",0.02,0.03,0.0,0.07,0.001,0.002,882.739,938.571,1.003
"K_uu_weight[1, 31]",0.015,0.025,0.0,0.057,0.001,0.001,881.187,938.571,1.003
"K_uu_weight[1, 32]",0.012,0.021,0.0,0.047,0.001,0.001,880.758,938.571,1.003
"K_uu_weight[1, 33]",0.009,0.017,0.0,0.037,0.0,0.001,878.2,918.836,1.003
"K_uu_weight[1, 34]",0.007,0.014,0.0,0.029,0.0,0.001,878.384,918.58,1.003
"K_uu_weight[1, 35]",0.006,0.011,0.0,0.023,0.0,0.001,878.255,918.58,1.003
"K_uu_weight[1, 36]",0.004,0.009,0.0,0.018,0.0,0.001,877.787,920.03,1.003
"K_uu_weight[1, 37]",0.003,0.007,0.0,0.014,0.0,0.001,875.653,928.131,1.003
"K_uu_weight[1, 38]",0.003,0.006,0.0,0.011,0.0,0.0,874.545,928.131,1.003
"K_uu_weight[1, 39]",0.002,0.005,0.0,0.008,0.0,0.0,875.21,928.131,1.003
"K_uu_weight[1, 40]",0.001,0.004,0.0,0.006,0.0,0.0,874.513,928.131,1.003
"K_uu_weight[1, 41]",0.001,0.003,0.0,0.005,0.0,0.0,873.96,928.131,1.003
"K_uu_weight[1, 42]",0.001,0.002,0.0,0.004,0.0,0.0,873.793,928.131,1.003
"K_uu_weight[1, 43]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[1, 44]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[1, 45]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[1, 46]",0.0,0.001,0.0,0.001,0.0,0.0,872.294,935.156,1.003
"K_uu_weight[1, 47]",0.0,0.001,0.0,0.001,0.0,0.0,871.669,935.156,1.003
"K_uu_weight[1, 48]",0.0,0.001,0.0,0.001,0.0,0.0,871.463,935.156,1.003
"K_uu_weight[1, 49]",0.0,0.0,0.0,0.0,0.0,0.0,871.85,961.044,1.003
"K_uu_weight[2, 0]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[2, 1]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[2, 2]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[2, 3]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[2, 4]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[2, 5]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[2, 6]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[2, 7]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[2, 8]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[2, 9]",0.777,0.39,0.211,1.51,0.011,0.012,1387.166,1434.981,1.003
"K_uu_weight[2, 10]",0.715,0.37,0.174,1.396,0.01,0.012,1317.397,1261.086,1.002
"K_uu_weight[2, 11]",0.652,0.35,0.16,1.315,0.01,0.011,1243.686,1137.655,1.002
"K_uu_weight[2, 12]",0.588,0.329,0.112,1.195,0.009,0.011,1180.972,1124.353,1.002
"K_uu_weight[2, 13]",0.526,0.307,0.089,1.1,0.009,0.01,1125.734,1103.425,1.003
"K_uu_weight[2, 14]",0.466,0.286,0.067,0.999,0.008,0.009,1078.71,1104.321,1.003
"K_uu_weight[2, 15]",0.41,0.264,0.048,0.893,0.008,0.009,1040.802,1105.155,1.003
"K_uu_weight[2, 16]",0.357,0.242,0.033,0.801,0.007,0.008,1008.091,1053.999,1.003
"K_uu_weight[2, 17]",0.308,0.221,0.002,0.693,0.007,0.008,987.182,1016.732,1.004
"K_uu_weight[2, 18]",0.264,0.2,0.006,0.62,0.006,0.007,965.01,1064.698,1.005
"K_uu_weight[2, 19]",0.225,0.18,0.003,0.54,0.005,0.007,948.89,1019.67,1.005
"K_uu_weight[2, 20]",0.19,0.161,0.0,0.471,0.005,0.006,934.559,968.539,1.005
"K_uu_weight[2, 21]",0.159,0.143,0.0,0.401,0.004,0.006,922.275,929.533,1.005
"K_uu_weight[2, 22]",0.133,0.126,0.0,0.348,0.004,0.005,914.007,949.546,1.005
"K_uu_weight[2, 23]",0.11,0.11,0.0,0.303,0.003,0.005,905.625,886.689,1.004
"K_uu_weight[2, 24]",0.09,0.096,0.0,0.257,0.003,0.004,900.14,890.706,1.004
"K_uu_weight[2, 25]",0.074,0.083,0.0,0.218,0.002,0.004,895.39,890.706,1.004
"K_uu_weight[2, 26]",0.06,0.071,0.0,0.185,0.002,0.003,892.208,912.05,1.003
"K_uu_weight[2, 27]",0.049,0.061,0.0,0.157,0.002,0.003,888.796,950.359,1.003
"K_uu_weight[2, 28]",0.039,0.052,0.0,0.13,0.002,0.003,887.481,950.359,1.003
"K_uu_weight[2, 29]",0.031,0.044,0.0,0.108,0.001,0.002,884.089,922.075,1.003
"K_uu_weight[2, 30]",0.025,0.037,0.0,0.087,0.001,0.002,884.194,919.659,1.003
"K_uu_weight[2, 31]",0.02,0.03,0.0,0.07,0.001,0.002,882.739,938.571,1.003
"K_uu_weight[2, 32]",0.015,0.025,0.0,0.057,0.001,0.001,881.187,938.571,1.003
"K_uu_weight[2, 33]",0.012,0.021,0.0,0.047,0.001,0.001,880.758,938.571,1.003
"K_uu_weight[2, 34]",0.009,0.017,0.0,0.037,0.0,0.001,878.2,918.836,1.003
"K_uu_weight[2, 35]",0.007,0.014,0.0,0.029,0.0,0.001,878.384,918.58,1.003
"K_uu_weight[2, 36]",0.006,0.011,0.0,0.023,0.0,0.001,878.255,918.58,1.003
"K_uu_weight[2, 37]",0.004,0.009,0.0,0.018,0.0,0.001,877.787,920.03,1.003
"K_uu_weight[2, 38]",0.003,0.007,0.0,0.014,0.0,0.001,875.653,928.131,1.003
"K_uu_weight[2, 39]",0.003,0.006,0.0,0.011,0.0,0.0,874.545,928.131,1.003
"K_uu_weight[2, 40]",0.002,0.005,0.0,0.008,0.0,0.0,875.21,928.131,1.003
"K_uu_weight[2, 41]",0.001,0.004,0.0,0.006,0.0,0.0,874.513,928.131,1.003
"K_uu_weight[2, 42]",0.001,0.003,0.0,0.005,0.0,0.0,873.96,928.131,1.003
"K_uu_weight[2, 43]",0.001,0.002,0.0,0.004,0.0,0.0,873.793,928.131,1.003
"K_uu_weight[2, 44]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[2, 45]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[2, 46]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[2, 47]",0.0,0.001,0.0,0.001,0.0,0.0,872.294,935.156,1.003
"K_uu_weight[2, 48]",0.0,0.001,0.0,0.001,0.0,0.0,871.669,935.156,1.003
"K_uu_weight[2, 49]",0.0,0.001,0.0,0.001,0.0,0.0,871.463,935.156,1.003
"K_uu_weight[3, 0]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[3, 1]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[3, 2]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[3, 3]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[3, 4]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[3, 5]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[3, 6]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[3, 7]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[3, 8]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[3, 9]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[3, 10]",0.777,0.39,0.211,1.51,0.011,0.012,1387.166,1434.981,1.003
"K_uu_weight[3, 11]",0.715,0.37,0.174,1.396,0.01,0.012,1317.397,1261.086,1.002
"K_uu_weight[3, 12]",0.652,0.35,0.16,1.315,0.01,0.011,1243.686,1137.655,1.002
"K_uu_weight[3, 13]",0.588,0.329,0.112,1.195,0.009,0.011,1180.972,1124.353,1.002
"K_uu_weight[3, 14]",0.526,0.307,0.089,1.1,0.009,0.01,1125.734,1103.425,1.003
"K_uu_weight[3, 15]",0.466,0.286,0.067,0.999,0.008,0.009,1078.71,1104.321,1.003
"K_uu_weight[3, 16]",0.41,0.264,0.048,0.893,0.008,0.009,1040.802,1105.155,1.003
"K_uu_weight[3, 17]",0.357,0.242,0.033,0.801,0.007,0.008,1008.091,1053.999,1.003
"K_uu_weight[3, 18]",0.308,0.221,0.002,0.693,0.007,0.008,987.182,1016.732,1.004
"K_uu_weight[3, 19]",0.264,0.2,0.006,0.62,0.006,0.007,965.01,1064.698,1.005
"K_uu_weight[3, 20]",0.225,0.18,0.003,0.54,0.005,0.007,948.89,1019.67,1.005
"K_uu_weight[3, 21]",0.19,0.161,0.0,0.471,0.005,0.006,934.559,968.539,1.005
"K_uu_weight[3, 22]",0.159,0.143,0.0,0.401,0.004,0.006,922.275,929.533,1.005
"K_uu_weight[3, 23]",0.133,0.126,0.0,0.348,0.004,0.005,914.007,949.546,1.005
"K_uu_weight[3, 24]",0.11,0.11,0.0,0.303,0.003,0.005,905.625,886.689,1.004
"K_uu_weight[3, 25]",0.09,0.096,0.0,0.257,0.003,0.004,900.14,890.706,1.004
"K_uu_weight[3, 26]",0.074,0.083,0.0,0.218,0.002,0.004,895.39,890.706,1.004
"K_uu_weight[3, 27]",0.06,0.071,0.0,0.185,0.002,0.003,892.208,912.05,1.003
"K_uu_weight[3, 28]",0.049,0.061,0.0,0.157,0.002,0.003,888.796,950.359,1.003
"K_uu_weight[3, 29]",0.039,0.052,0.0,0.13,0.002,0.003,887.481,950.359,1.003
"K_uu_weight[3, 30]",0.031,0.044,0.0,0.108,0.001,0.002,884.089,922.075,1.003
"K_uu_weight[3, 31]",0.025,0.037,0.0,0.087,0.001,0.002,884.194,919.659,1.003
"K_uu_weight[3, 32]",0.02,0.03,0.0,0.07,0.001,0.002,882.739,938.571,1.003
"K_uu_weight[3, 33]",0.015,0.025,0.0,0.057,0.001,0.001,881.187,938.571,1.003
"K_uu_weight[3, 34]",0.012,0.021,0.0,0.047,0.001,0.001,880.758,938.571,1.003
"K_uu_weight[3, 35]",0.009,0.017,0.0,0.037,0.0,0.001,878.2,918.836,1.003
"K_uu_weight[3, 36]",0.007,0.014,0.0,0.029,0.0,0.001,878.384,918.58,1.003
"K_uu_weight[3, 37]",0.006,0.011,0.0,0.023,0.0,0.001,878.255,918.58,1.003
"K_uu_weight[3, 38]",0.004,0.009,0.0,0.018,0.0,0.001,877.787,920.03,1.003
"K_uu_weight[3, 39]",0.003,0.007,0.0,0.014,0.0,0.001,875.653,928.131,1.003
"K_uu_weight[3, 40]",0.003,0.006,0.0,0.011,0.0,0.0,874.545,928.131,1.003
"K_uu_weight[3, 41]",0.002,0.005,0.0,0.008,0.0,0.0,875.21,928.131,1.003
"K_uu_weight[3, 42]",0.001,0.004,0.0,0.006,0.0,0.0,874.513,928.131,1.003
"K_uu_weight[3, 43]",0.001,0.003,0.0,0.005,0.0,0.0,873.96,928.131,1.003
"K_uu_weight[3, 44]",0.001,0.002,0.0,0.004,0.0,0.0,873.793,928.131,1.003
"K_uu_weight[3, 45]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[3, 46]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[3, 47]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[3, 48]",0.0,0.001,0.0,0.001,0.0,0.0,872.294,935.156,1.003
"K_uu_weight[3, 49]",0.0,0.001,0.0,0.001,0.0,0.0,871.669,935.156,1.003
"K_uu_weight[4, 0]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[4, 1]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[4, 2]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[4, 3]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[4, 4]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[4, 5]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[4, 6]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[4, 7]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[4, 8]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[4, 9]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[4, 10]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[4, 11]",0.777,0.39,0.211,1.51,0.011,0.012,1387.166,1434.981,1.003
"K_uu_weight[4, 12]",0.715,0.37,0.174,1.396,0.01,0.012,1317.397,1261.086,1.002
"K_uu_weight[4, 13]",0.652,0.35,0.16,1.315,0.01,0.011,1243.686,1137.655,1.002
"K_uu_weight[4, 14]",0.588,0.329,0.112,1.195,0.009,0.011,1180.972,1124.353,1.002
"K_uu_weight[4, 15]",0.526,0.307,0.089,1.1,0.009,0.01,1125.734,1103.425,1.003
"K_uu_weight[4, 16]",0.466,0.286,0.067,0.999,0.008,0.009,1078.71,1104.321,1.003
"K_uu_weight[4, 17]",0.41,0.264,0.048,0.893,0.008,0.009,1040.802,1105.155,1.003
"K_uu_weight[4, 18]",0.357,0.242,0.033,0.801,0.007,0.008,1008.091,1053.999,1.003
"K_uu_weight[4, 19]",0.308,0.221,0.002,0.693,0.007,0.008,987.182,1016.732,1.004
"K_uu_weight[4, 20]",0.264,0.2,0.006,0.62,0.006,0.007,965.01,1064.698,1.005
"K_uu_weight[4, 21]",0.225,0.18,0.003,0.54,0.005,0.007,948.89,1019.67,1.005
"K_uu_weight[4, 22]",0.19,0.161,0.0,0.471,0.005,0.006,934.559,968.539,1.005
"K_uu_weight[4, 23]",0.159,0.143,0.0,0.401,0.004,0.006,922.275,929.533,1.005
"K_uu_weight[4, 24]",0.133,0.126,0.0,0.348,0.004,0.005,914.007,949.546,1.005
"K_uu_weight[4, 25]",0.11,0.11,0.0,0.303,0.003,0.005,905.625,886.689,1.004
"K_uu_weight[4, 26]",0.09,0.096,0.0,0.257,0.003,0.004,900.14,890.706,1.004
"K_uu_weight[4, 27]",0.074,0.083,0.0,0.218,0.002,0.004,895.39,890.706,1.004
"K_uu_weight[4, 28]",0.06,0.071,0.0,0.185,0.002,0.003,892.208,912.05,1.003
"K_uu_weight[4, 29]",0.049,0.061,0.0,0.157,0.002,0.003,888.796,950.359,1.003
"K_uu_weight[4, 30]",0.039,0.052,0.0,0.13,0.002,0.003,887.481,950.359,1.003
"K_uu_weight[4, 31]",0.031,0.044,0.0,0.108,0.001,0.002,884.089,922.075,1.003
"K_uu_weight[4, 32]",0.025,0.037,0.0,0.087,0.001,0.002,884.194,919.659,1.003
"K_uu_weight[4, 33]",0.02,0.03,0.0,0.07,0.001,0.002,882.739,938.571,1.003
"K_uu_weight[4, 34]",0.015,0.025,0.0,0.057,0.001,0.001,881.187,938.571,1.003
"K_uu_weight[4, 35]",0.012,0.021,0.0,0.047,0.001,0.001,880.758,938.571,1.003
"K_uu_weight[4, 36]",0.009,0.017,0.0,0.037,0.0,0.001,878.2,918.836,1.003
"K_uu_weight[4, 37]",0.007,0.014,0.0,0.029,0.0,0.001,878.384,918.58,1.003
"K_uu_weight[4, 38]",0.006,0.011,0.0,0.023,0.0,0.001,878.255,918.58,1.003
"K_uu_weight[4, 39]",0.004,0.009,0.0,0.018,0.0,0.001,877.787,920.03,1.003
"K_uu_weight[4, 40]",0.003,0.007,0.0,0.014,0.0,0.001,875.653,928.131,1.003
"K_uu_weight[4, 41]",0.003,0.006,0.0,0.011,0.0,0.0,874.545,928.131,1.003
"K_uu_weight[4, 42]",0.002,0.005,0.0,0.008,0.0,0.0,875.21,928.131,1.003
"K_uu_weight[4, 43]",0.001,0.004,0.0,0.006,0.0,0.0,874.513,928.131,1.003
"K_uu_weight[4, 44]",0.001,0.003,0.0,0.005,0.0,0.0,873.96,928.131,1.003
"K_uu_weight[4, 45]",0.001,0.002,0.0,0.004,0.0,0.0,873.793,928.131,1.003
"K_uu_weight[4, 46]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[4, 47]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[4, 48]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[4, 49]",0.0,0.001,0.0,0.001,0.0,0.0,872.294,935.156,1.003
"K_uu_weight[5, 0]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[5, 1]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[5, 2]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[5, 3]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[5, 4]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[5, 5]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[5, 6]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[5, 7]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[5, 8]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[5, 9]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[5, 10]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[5, 11]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[5, 12]",0.777,0.39,0.211,1.51,0.011,0.012,1387.166,1434.981,1.003
"K_uu_weight[5, 13]",0.715,0.37,0.174,1.396,0.01,0.012,1317.397,1261.086,1.002
"K_uu_weight[5, 14]",0.652,0.35,0.16,1.315,0.01,0.011,1243.686,1137.655,1.002
"K_uu_weight[5, 15]",0.588,0.329,0.112,1.195,0.009,0.011,1180.972,1124.353,1.002
"K_uu_weight[5, 16]",0.526,0.307,0.089,1.1,0.009,0.01,1125.734,1103.425,1.003
"K_uu_weight[5, 17]",0.466,0.286,0.067,0.999,0.008,0.009,1078.71,1104.321,1.003
"K_uu_weight[5, 18]",0.41,0.264,0.048,0.893,0.008,0.009,1040.802,1105.155,1.003
"K_uu_weight[5, 19]",0.357,0.242,0.033,0.801,0.007,0.008,1008.091,1053.999,1.003
"K_uu_weight[5, 20]",0.308,0.221,0.002,0.693,0.007,0.008,987.182,1016.732,1.004
"K_uu_weight[5, 21]",0.264,0.2,0.006,0.62,0.006,0.007,965.01,1064.698,1.005
"K_uu_weight[5, 22]",0.225,0.18,0.003,0.54,0.005,0.007,948.89,1019.67,1.005
"K_uu_weight[5, 23]",0.19,0.161,0.0,0.471,0.005,0.006,934.559,968.539,1.005
"K_uu_weight[5, 24]",0.159,0.143,0.0,0.401,0.004,0.006,922.275,929.533,1.005
"K_uu_weight[5, 25]",0.133,0.126,0.0,0.348,0.004,0.005,914.007,949.546,1.005
"K_uu_weight[5, 26]",0.11,0.11,0.0,0.303,0.003,0.005,905.625,886.689,1.004
"K_uu_weight[5, 27]",0.09,0.096,0.0,0.257,0.003,0.004,900.14,890.706,1.004
"K_uu_weight[5, 28]",0.074,0.083,0.0,0.218,0.002,0.004,895.39,890.706,1.004
"K_uu_weight[5, 29]",0.06,0.071,0.0,0.185,0.002,0.003,892.208,912.05,1.003
"K_uu_weight[5, 30]",0.049,0.061,0.0,0.157,0.002,0.003,888.796,950.359,1.003
"K_uu_weight[5, 31]",0.039,0.052,0.0,0.13,0.002,0.003,887.481,950.359,1.003
"K_uu_weight[5, 32]",0.031,0.044,0.0,0.108,0.001,0.002,884.089,922.075,1.003
"K_uu_weight[5, 33]",0.025,0.037,0.0,0.087,0.001,0.002,884.194,919.659,1.003
"K_uu_weight[5, 34]",0.02,0.03,0.0,0.07,0.001,0.002,882.739,938.571,1.003
"K_uu_weight[5, 35]",0.015,0.025,0.0,0.057,0.001,0.001,881.187,938.571,1.003
"K_uu_weight[5, 36]",0.012,0.021,0.0,0.047,0.001,0.001,880.758,938.571,1.003
"K_uu_weight[5, 37]",0.009,0.017,0.0,0.037,0.0,0.001,878.2,918.836,1.003
"K_uu_weight[5, 38]",0.007,0.014,0.0,0.029,0.0,0.001,878.384,918.58,1.003
"K_uu_weight[5, 39]",0.006,0.011,0.0,0.023,0.0,0.001,878.255,918.58,1.003
"K_uu_weight[5, 40]",0.004,0.009,0.0,0.018,0.0,0.001,877.787,920.03,1.003
"K_uu_weight[5, 41]",0.003,0.007,0.0,0.014,0.0,0.001,875.653,928.131,1.003
"K_uu_weight[5, 42]",0.003,0.006,0.0,0.011,0.0,0.0,874.545,928.131,1.003
"K_uu_weight[5, 43]",0.002,0.005,0.0,0.008,0.0,0.0,875.21,928.131,1.003
"K_uu_weight[5, 44]",0.001,0.004,0.0,0.006,0.0,0.0,874.513,928.131,1.003
"K_uu_weight[5, 45]",0.001,0.003,0.0,0.005,0.0,0.0,873.96,928.131,1.003
"K_uu_weight[5, 46]",0.001,0.002,0.0,0.004,0.0,0.0,873.793,928.131,1.003
"K_uu_weight[5, 47]",0.001,0.002,0.0,0.003,0.0,0.0,873.054,928.131,1.003
"K_uu_weight[5, 48]",0.0,0.001,0.0,0.002,0.0,0.0,872.7,928.131,1.003
"K_uu_weight[5, 49]",0.0,0.001,0.0,0.001,0.0,0.0,872.614,935.156,1.003
"K_uu_weight[6, 0]",0.836,0.408,0.232,1.596,0.011,0.013,1424.716,1392.818,1.002
"K_uu_weight[6, 1]",0.889,0.426,0.267,1.699,0.011,0.013,1486.411,1374.59,1.002
"K_uu_weight[6, 2]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
"K_uu_weight[6, 3]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[6, 4]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[6, 5]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[6, 6]",1.026,0.471,0.317,1.901,0.012,0.014,1598.461,1418.08,1.002
"K_uu_weight[6, 7]",1.02,0.469,0.315,1.892,0.012,0.014,1594.621,1397.96,1.002
"K_uu_weight[6, 8]",1.002,0.463,0.296,1.853,0.012,0.014,1580.53,1358.013,1.002
"K_uu_weight[6, 9]",0.974,0.453,0.281,1.804,0.012,0.014,1555.736,1337.667,1.002
"K_uu_weight[6, 10]",0.936,0.441,0.289,1.77,0.011,0.013,1524.543,1396.627,1.002
